      81       1       1     523     489    -.63  620.20  635.20     .40
      81       1       1     616     640    -.63  620.20  635.20     .40
      81       1       0     603     637    -.63  620.20  635.20     .40
      81       1       0     672     660    -.63  620.20  635.20     .40
      82       1       0     633     654    -.54  625.00  633.89     .33
      82       1       0     672     693    -.54  625.00  633.89     .33
      82       0       1     593     635    -.54  625.00  633.89     .33
      82       1       1     644     631    -.54  625.00  633.89     .33
      82       0       0     665     664    -.54  625.00  633.89     .33
      82       0       0     548     545    -.54  625.00  633.89     .33
      82       1       0     619     616    -.54  625.00  633.89     .33
      82       0       1     639     642    -.54  625.00  633.89     .33
      82       1       0     612     625    -.54  625.00  633.89     .33
      83       0       0     590     596    -.83  659.84  684.81     .14
      83       1       1     584     621    -.83  659.84  684.81     .14
      83       1       0     717     726    -.83  659.84  684.81     .14
      83       0       0     676     682    -.83  659.84  684.81     .14
      83       0       0     672     697    -.83  659.84  684.81     .14
      83       1       0     695     752    -.83  659.84  684.81     .14
      83       1       0     685     720    -.83  659.84  684.81     .14
      84       1       0     643     632    -.41  637.00  624.50     .50
      84       1       1     631     617    -.41  637.00  624.50     .50
      85       0       1     609     629    1.06  639.97  649.67     .75
      85       0       1     670     677    1.06  639.97  649.67     .75
      85       1       1     590     596    1.06  639.97  649.67     .75
      85       0       0     691     697    1.06  639.97  649.67     .75
      86       1       0     685     683     .32  641.53  648.52     .09
      86       1       0     656     641     .32  641.53  648.52     .09
      86       1       1     655     676     .32  641.53  648.52     .09
      86       0       0     612     615     .32  641.53  648.52     .09
      86       1       0     648     656     .32  641.53  648.52     .09
      86       0       0     672     704     .32  641.53  648.52     .09
      86       0       0     550     594     .32  641.53  648.52     .09
      86       0       0     619     639     .32  641.53  648.52     .09
      86       0       0     649     653     .32  641.53  648.52     .09
      86       0       0     721     677     .32  641.53  648.52     .09
      86       1       0     590     596     .32  641.53  648.52     .09
      87       0       0     643     655     .05  643.00  655.00     .00
      88       1       1     611     636    1.11  630.15  640.11     .67
      88       0       1     687     742    1.11  630.15  640.11     .67
      88       1       1     625     574    1.11  630.15  640.11     .67
      88       0       1     636     665    1.11  630.15  640.11     .67
      88       1       0     590     596    1.11  630.15  640.11     .67
      88       1       0     632     628    1.11  630.15  640.11     .67
      89       1       0     671     678     .29  631.00  628.63     .13
      89       0       0     562     587     .29  631.00  628.63     .13
      89       0       0     664     640     .29  631.00  628.63     .13
      89       0       0     648     651     .29  631.00  628.63     .13
      89       0       0     648     655     .29  631.00  628.63     .13
      89       0       1     651     655     .29  631.00  628.63     .13
      89       0       0     565     545     .29  631.00  628.63     .13
      89       1       0     639     618     .29  631.00  628.63     .13
      90       1       0     646     683    -.36  632.43  653.57     .29
      90       0       1     605     587    -.36  632.43  653.57     .29
      90       1       1     582     618    -.36  632.43  653.57     .29
      90       0       0     584     615    -.36  632.43  653.57     .29
      90       0       0     655     707    -.36  632.43  653.57     .29
      90       1       0     652     654    -.36  632.43  653.57     .29
      90       1       0     703     711    -.36  632.43  653.57     .29
      91       1       1     721     726   -1.30  660.50  665.38     .38
      91       1       0     660     655   -1.30  660.50  665.38     .38
      91       1       1     691     704   -1.30  660.50  665.38     .38
      91       0       0     610     570   -1.30  660.50  665.38     .38
      91       1       1     629     644   -1.30  660.50  665.38     .38
      91       0       0     617     639   -1.30  660.50  665.38     .38
      91       0       0     687     695   -1.30  660.50  665.38     .38
      91       0       0     669     690   -1.30  660.50  665.38     .38
      92       1       1     668     668    -.08  634.67  641.00     .33
      92       0       0     635     618    -.08  634.67  641.00     .33
      92       0       0     601     637    -.08  634.67  641.00     .33
      93       0       1     649     682    -.86  626.39  648.97     .10
      93       0       0     670     715    -.86  626.39  648.97     .10
      93       1       0     622     628    -.86  626.39  648.97     .10
      93       1       0     674     698    -.86  626.39  648.97     .10
      93       1       0     573     569    -.86  626.39  648.97     .10
      93       1       0     556     618    -.86  626.39  648.97     .10
      93       1       0     622     646    -.86  626.39  648.97     .10
      93       1       0     628     648    -.86  626.39  648.97     .10
      93       1       0     680     690    -.86  626.39  648.97     .10
      93       0       0     590     596    -.86  626.39  648.97     .10
      94       0       0     651     675    -.46  609.67  642.67     .00
      94       1       0     621     616    -.46  609.67  642.67     .00
      94       1       0     557     637    -.46  609.67  642.67     .00
      95       0       0     593     587     .03  657.63  651.88     .00
      95       0       0     662     681     .03  657.63  651.88     .00
      95       1       0     623     600     .03  657.63  651.88     .00
      95       1       0     713     696     .03  657.63  651.88     .00
      95       1       0     698     655     .03  657.63  651.88     .00
      95       1       0     605     654     .03  657.63  651.88     .00
      95       0       0     677     672     .03  657.63  651.88     .00
      95       1       0     690     670     .03  657.63  651.88     .00
      96       1       0     623     607    -.62  623.00  607.00     .00
      97       0       0     668     685    -.19  599.67  615.00     .00
      97       0       0     555     587    -.19  599.67  615.00     .00
      97       1       0     576     573    -.19  599.67  615.00     .00
      98       1       0     612     609    -.62  629.47  638.92     .25
      98       1       1     667     700    -.62  629.47  638.92     .25
      98       1       0     590     596    -.62  629.47  638.92     .25
      98       1       0     649     651    -.62  629.47  638.92     .25
      99       1       1     672     656     .60  670.60  667.40     .60
      99       0       0     670     700     .60  670.60  667.40     .60
      99       0       1     623     607     .60  670.60  667.40     .60
      99       0       1     670     662     .60  670.60  667.40     .60
      99       1       0     718     712     .60  670.60  667.40     .60
     100       1       1     631     637    1.08  637.67  666.33    1.00
     100       1       1     650     705    1.08  637.67  666.33    1.00
     100       0       1     632     657    1.08  637.67  666.33    1.00
     101       1       0     682     728    -.40  635.94  661.84     .00
     101       1       0     590     596    -.40  635.94  661.84     .00
     102       1       0     678     663    1.71  646.00  660.33     .00
     102       1       0     646     705    1.71  646.00  660.33     .00
     102       1       0     614     613    1.71  646.00  660.33     .00
     103       0       0     649     639    1.37  620.83  623.17     .50
     103       0       1     596     631    1.37  620.83  623.17     .50
     103       1       1     650     651    1.37  620.83  623.17     .50
     103       1       1     632     667    1.37  620.83  623.17     .50
     103       1       0     570     538    1.37  620.83  623.17     .50
     103       1       0     628     613    1.37  620.83  623.17     .50
     104       0       0     590     596   -1.82  624.94  637.84     .00
     104       0       0     660     680   -1.82  624.94  637.84     .00
     105       0       0     714     719     .21  667.57  686.57     .43
     105       0       0     636     667     .21  667.57  686.57     .43
     105       1       1     653     671     .21  667.57  686.57     .43
     105       1       1     669     697     .21  667.57  686.57     .43
     105       1       0     682     693     .21  667.57  686.57     .43
     105       1       1     651     657     .21  667.57  686.57     .43
     105       0       0     668     702     .21  667.57  686.57     .43
     106       0       0     617     587   -1.34  670.50  679.00     .00
     106       0       0     724     771   -1.34  670.50  679.00     .00
     107       1       0     623     677    -.80  623.00  677.00     .00
     108       0       0     531     562     .87  588.33  609.67     .67
     108       1       1     662     667     .87  588.33  609.67     .67
     108       1       1     572     600     .87  588.33  609.67     .67
     109       0       1     621     644    1.38  660.41  670.81     .57
     109       0       1     687     738    1.38  660.41  670.81     .57
     109       1       0     675     677    1.38  660.41  670.81     .57
     109       0       0     664     693    1.38  660.41  670.81     .57
     109       1       1     737     696    1.38  660.41  670.81     .57
     109       1       0     649     652    1.38  660.41  670.81     .57
     109       1       1     590     596    1.38  660.41  670.81     .57
     110       1       0     727     710    -.13  640.40  628.80     .40
     110       1       1     577     547    -.13  640.40  628.80     .40
     110       1       0     628     648    -.13  640.40  628.80     .40
     110       0       0     612     617    -.13  640.40  628.80     .40
     110       1       1     658     622    -.13  640.40  628.80     .40
     111       0       1     658     625    1.58  631.71  635.43     .71
     111       1       1     605     647    1.58  631.71  635.43     .71
     111       0       1     683     691    1.58  631.71  635.43     .71
     111       1       0     570     579    1.58  631.71  635.43     .71
     111       1       0     650     635    1.58  631.71  635.43     .71
     111       0       1     607     621    1.58  631.71  635.43     .71
     111       1       1     649     650    1.58  631.71  635.43     .71
     112       1       0     648     661     .85  630.20  633.60     .40
     112       0       0     671     687     .85  630.20  633.60     .40
     112       1       1     632     636     .85  630.20  633.60     .40
     112       1       0     630     619     .85  630.20  633.60     .40
     112       1       1     570     565     .85  630.20  633.60     .40
     113       1       0     604     615    1.69  626.25  626.75     .75
     113       0       1     608     639    1.69  626.25  626.75     .75
     113       1       1     712     694    1.69  626.25  626.75     .75
     113       0       1     581     559    1.69  626.25  626.75     .75
     114       0       0     642     612     .58  648.92  639.67     .75
     114       1       1     608     609     .58  648.92  639.67     .75
     114       0       0     648     660     .58  648.92  639.67     .75
     114       1       1     642     646     .58  648.92  639.67     .75
     114       0       1     639     635     .58  648.92  639.67     .75
     114       0       1     623     631     .58  648.92  639.67     .75
     114       1       1     662     663     .58  648.92  639.67     .75
     114       1       1     653     644     .58  648.92  639.67     .75
     114       1       1     623     623     .58  648.92  639.67     .75
     114       1       1     649     648     .58  648.92  639.67     .75
     114       1       0     674     639     .58  648.92  639.67     .75
     114       1       1     724     666     .58  648.92  639.67     .75
     115       1       0     688     648     .57  688.00  648.00     .00
     116       0       0     562     562     .23  641.11  658.96     .25
     116       0       0     627     611     .23  641.11  658.96     .25
     116       0       0     658     742     .23  641.11  658.96     .25
     116       0       0     711     791     .23  641.11  658.96     .25
     116       1       1     590     596     .23  641.11  658.96     .25
     116       1       0     673     664     .23  641.11  658.96     .25
     116       0       0     629     627     .23  641.11  658.96     .25
     116       1       1     679     679     .23  641.11  658.96     .25
     117       0       1     625     635    -.08  652.78  654.11     .67
     117       0       1     616     626    -.08  652.78  654.11     .67
     117       1       1     667     637    -.08  652.78  654.11     .67
     117       1       1     667     666    -.08  652.78  654.11     .67
     117       0       1     643     654    -.08  652.78  654.11     .67
     117       0       0     660     665    -.08  652.78  654.11     .67
     117       0       0     672     667    -.08  652.78  654.11     .67
     117       0       0     624     622    -.08  652.78  654.11     .67
     117       1       1     701     715    -.08  652.78  654.11     .67
     118       1       1     627     647    1.04  627.00  647.00    1.00
     119       1       1     764     714     .89  667.11  660.89     .78
     119       1       0     678     718     .89  667.11  660.89     .78
     119       0       1     619     657     .89  667.11  660.89     .78
     119       1       1     566     568     .89  667.11  660.89     .78
     119       1       0     723     737     .89  667.11  660.89     .78
     119       1       1     663     667     .89  667.11  660.89     .78
     119       0       1     635     651     .89  667.11  660.89     .78
     119       1       1     635     590     .89  667.11  660.89     .78
     119       1       1     721     646     .89  667.11  660.89     .78
     120       0       1     581     607          649.40  649.80     .60
     120       0       1     658     652          649.40  649.80     .60
     120       1       0     696     692          649.40  649.80     .60
     120       1       1     665     650          649.40  649.80     .60
     120       1       0     647     648          649.40  649.80     .60
     121       0       0     616     622          611.60  622.57     .85
     121       1       1     621     673          611.60  622.57     .85
     121       0       1     645     647          611.60  622.57     .85
     121       0       1     621     653          611.60  622.57     .85
     121       0       0     653     633          611.60  622.57     .85
     121       1       1     602     606          611.60  622.57     .85
     121       0       1     590     596          611.60  622.57     .85
     121       1       1     590     596          611.60  622.57     .85
     121       0       1     612     628          611.60  622.57     .85
     121       0       1     648     625          611.60  622.57     .85
     121       0       1     598     648          611.60  622.57     .85
     121       1       1     546     551          611.60  622.57     .85
     121       1       1     609     616          611.60  622.57     .85
     122       1       1     680     670          680.00  670.00    1.00
     123       0       0     594     591          649.39  664.98     .23
     123       0       0     605     636          649.39  664.98     .23
     123       1       0     680     677          649.39  664.98     .23
     123       1       1     614     629          649.39  664.98     .23
     123       1       1     629     631          649.39  664.98     .23
     123       1       1     602     663          649.39  664.98     .23
     123       1       0     707     720          649.39  664.98     .23
     123       1       0     693     730          649.39  664.98     .23
     123       1       0     690     768          649.39  664.98     .23
     123       0       0     575     618          649.39  664.98     .23
     123       1       0     669     697          649.39  664.98     .23
     123       1       0     627     639          649.39  664.98     .23
     123       1       1     651     677          649.39  664.98     .23
     123       0       0     682     645          649.39  664.98     .23
     123       0       0     637     631          649.39  664.98     .23
     123       0       0     590     596          649.39  664.98     .23
     123       1       0     651     659          649.39  664.98     .23
     123       0       1     647     650          649.39  664.98     .23
     123       0       1     616     591          649.39  664.98     .23
     123       1       0     682     719          649.39  664.98     .23
     123       0       0     680     712          649.39  664.98     .23
     123       1       0     590     596          649.39  664.98     .23
     123       1       0     707     695          649.39  664.98     .23
     123       0       0     605     629          649.39  664.98     .23
     123       0       0     814     856          649.39  664.98     .23
     123       1       0     678     702          649.39  664.98     .23
     123       0       0     635     633          649.39  664.98     .23
     123       1       1     570     579          649.39  664.98     .23
     123       1       0     648     646          649.39  664.98     .23
     123       1       0     714     735          649.39  664.98     .23
     124       0       1     596     608          655.36  656.45     .36
     124       1       0     651     639          655.36  656.45     .36
     124       0       1     669     677          655.36  656.45     .36
     124       0       1     653     678          655.36  656.45     .36
     124       0       0     674     662          655.36  656.45     .36
     124       1       0     662     648          655.36  656.45     .36
     124       1       0     662     652          655.36  656.45     .36
     124       0       1     673     675          655.36  656.45     .36
     124       0       0     650     637          655.36  656.45     .36
     124       0       0     708     724          655.36  656.45     .36
     124       1       0     611     621          655.36  656.45     .36
     125       1       0     678     680          653.65  659.25     .26
     125       1       0     691     691          653.65  659.25     .26
     125       0       0     597     644          653.65  659.25     .26
     125       0       0     698     730          653.65  659.25     .26
     125       0       0     668     685          653.65  659.25     .26
     125       1       0     590     596          653.65  659.25     .26
     125       0       0     685     655          653.65  659.25     .26
     125       0       0     653     623          653.65  659.25     .26
     125       1       0     630     647          653.65  659.25     .26
     125       0       0     639     631          653.65  659.25     .26
     125       1       0     657     651          653.65  659.25     .26
     125       0       0     676     673          653.65  659.25     .26
     125       1       1     611     612          653.65  659.25     .26
     125       0       0     698     650          653.65  659.25     .26
     125       1       0     714     738          653.65  659.25     .26
     125       0       0     686     691          653.65  659.25     .26
     125       0       1     582     601          653.65  659.25     .26
     125       1       1     688     678          653.65  659.25     .26
     125       1       1     676     666          653.65  659.25     .26
     125       0       0     551     569          653.65  659.25     .26
     125       0       1     646     648          653.65  659.25     .26
     125       1       0     649     650          653.65  659.25     .26
     125       0       1     671     754          653.65  659.25     .26
     126       1       1     590     588          579.29  577.00     .67
     126       0       1     537     537          579.29  577.00     .67
     126       0       0     611     606          579.29  577.00     .67
     127       0       1     607     608          631.57  641.93     .32
     127       1       1     672     685          631.57  641.93     .32
     127       1       1     635     663          631.57  641.93     .32
     127       0       0     627     640          631.57  641.93     .32
     127       1       1     646     663          631.57  641.93     .32
     127       1       0     652     636          631.57  641.93     .32
     127       1       0     649     639          631.57  641.93     .32
     127       0       0     632     673          631.57  641.93     .32
     127       1       0     612     631          631.57  641.93     .32
     127       1       1     636     632          631.57  641.93     .32
     127       1       0     644     634          631.57  641.93     .32
     127       1       1     618     674          631.57  641.93     .32
     127       0       0     586     566          631.57  641.93     .32
     127       1       0     670     700          631.57  641.93     .32
     127       0       0     643     597          631.57  641.93     .32
     127       1       0     632     666          631.57  641.93     .32
     127       0       0     662     659          631.57  641.93     .32
     127       0       0     634     650          631.57  641.93     .32
     127       0       1     574     607          631.57  641.93     .32
     127       1       1     658     669          631.57  641.93     .32
     127       0       0     547     531          631.57  641.93     .32
     127       1       1     634     629          631.57  641.93     .32
     127       1       0     679     674          631.57  641.93     .32
     127       1       0     573     563          631.57  641.93     .32
     127       0       0     602     631          631.57  641.93     .32
     127       1       0     648     686          631.57  641.93     .32
     127       0       0     674     722          631.57  641.93     .32
     127       1       0     638     646          631.57  641.93     .32
     128       0       1     613     610          610.00  621.00     .50
     128       1       0     607     632          610.00  621.00     .50
     129       1       1     648     650          648.00  650.00    1.00
     130       1       1     625     659          646.50  654.50    1.00
     130       1       1     703     712          646.50  654.50    1.00
     130       1       1     606     600          646.50  654.50    1.00
     130       0       1     652     647          646.50  654.50    1.00
     131       0       0     618     616          642.00  647.32     .16
     131       1       0     672     698          642.00  647.32     .16
     131       1       0     644     651          642.00  647.32     .16
     131       1       0     629     628          642.00  647.32     .16
     131       0       0     687     642          642.00  647.32     .16
     131       1       0     630     679          642.00  647.32     .16
     131       1       0     628     615          642.00  647.32     .16
     131       0       0     615     641          642.00  647.32     .16
     131       0       0     670     643          642.00  647.32     .16
     131       1       0     612     621          642.00  647.32     .16
     131       0       0     676     704          642.00  647.32     .16
     131       1       0     648     650          642.00  647.32     .16
     131       0       1     576     604          642.00  647.32     .16
     131       1       1     603     611          642.00  647.32     .16
     131       1       0     656     656          642.00  647.32     .16
     131       0       1     678     678          642.00  647.32     .16
     131       0       0     611     628          642.00  647.32     .16
     131       1       0     647     646          642.00  647.32     .16
     131       0       0     698     688          642.00  647.32     .16
     132       0       0     635     647          645.67  661.00     .33
     132       1       0     649     647          645.67  661.00     .33
     132       1       1     653     689          645.67  661.00     .33
     133       1       0     647     602          639.09  651.21     .41
     133       0       1     614     685          639.09  651.21     .41
     133       0       1     596     633          639.09  651.21     .41
     133       0       1     651     668          639.09  651.21     .41
     133       0       0     728     754          639.09  651.21     .41
     133       0       1     551     540          639.09  651.21     .41
     133       1       0     590     596          639.09  651.21     .41
     133       1       0     614     611          639.09  651.21     .41
     133       0       0     642     650          639.09  651.21     .41
     133       0       0     612     628          639.09  651.21     .41
     133       0       1     660     636          639.09  651.21     .41
     133       1       0     666     661          639.09  651.21     .41
     133       0       0     669     678          639.09  651.21     .41
     133       0       1     632     642          639.09  651.21     .41
     133       1       1     644     638          639.09  651.21     .41
     133       0       0     675     673          639.09  651.21     .41
     133       1       0     675     669          639.09  651.21     .41
     133       0       1     551     581          639.09  651.21     .41
     133       1       0     616     614          639.09  651.21     .41
     133       0       0     642     731          639.09  651.21     .41
     133       0       0     737     747          639.09  651.21     .41
     133       1       1     648     690          639.09  651.21     .41
     134       0       1     622     621          625.79  635.99     .30
     134       1       0     577     601          625.79  635.99     .30
     134       1       1     590     596          625.79  635.99     .30
     134       1       0     550     573          625.79  635.99     .30
     134       0       0     637     639          625.79  635.99     .30
     134       0       1     645     652          625.79  635.99     .30
     134       0       0     616     639          625.79  635.99     .30
     134       0       0     590     596          625.79  635.99     .30
     134       0       1     617     627          625.79  635.99     .30
     134       1       0     657     627          625.79  635.99     .30
     134       0       0     655     642          625.79  635.99     .30
     134       1       0     613     631          625.79  635.99     .30
     134       1       0     724     749          625.79  635.99     .30
     134       1       0     546     540          625.79  635.99     .30
     134       1       0     658     661          625.79  635.99     .30
     134       1       0     686     704          625.79  635.99     .30
     134       0       0     627     636          625.79  635.99     .30
     134       1       0     556     540          625.79  635.99     .30
     134       0       0     662     730          625.79  635.99     .30
     134       0       0     621     662          625.79  635.99     .30
     134       0       0     649     652          625.79  635.99     .30
     134       0       0     529     542          625.79  635.99     .30
     134       1       1     646     642          625.79  635.99     .30
     134       0       1     590     596          625.79  635.99     .30
     134       0       0     614     630          625.79  635.99     .30
     134       0       1     644     638          625.79  635.99     .30
     134       0       0     695     730          625.79  635.99     .30
     134       1       1     643     700          625.79  635.99     .30
     134       1       0     654     644          625.79  635.99     .30
     134       1       1     611     625          625.79  635.99     .30
     134       0       0     667     675          625.79  635.99     .30
     134       0       0     552     591          625.79  635.99     .30
     134       0       0     590     596          625.79  635.99     .30
     134       1       0     653     680          625.79  635.99     .30
     134       1       0     678     683          625.79  635.99     .30
     134       1       1     630     651          625.79  635.99     .30
     134       1       1     655     636          625.79  635.99     .30
     134       0       0     599     603          625.79  635.99     .30
     134       0       0     637     611          625.79  635.99     .30
     134       0       1     647     650          625.79  635.99     .30
     135       0       1     651     660          637.09  643.86     .42
     135       0       0     665     653          637.09  643.86     .42
     135       1       0     639     654          637.09  643.86     .42
     135       1       0     639     675          637.09  643.86     .42
     135       1       0     684     704          637.09  643.86     .42
     135       0       0     633     646          637.09  643.86     .42
     135       1       0     680     685          637.09  643.86     .42
     135       0       1     641     648          637.09  643.86     .42
     135       0       0     557     579          637.09  643.86     .42
     135       0       0     623     625          637.09  643.86     .42
     135       1       0     582     574          637.09  643.86     .42
     135       1       1     724     700          637.09  643.86     .42
     135       0       1     663     663          637.09  643.86     .42
     135       0       1     590     596          637.09  643.86     .42
     135       1       1     603     614          637.09  643.86     .42
     135       0       0     590     596          637.09  643.86     .42
     135       1       1     598     605          637.09  643.86     .42
     135       0       0     658     656          637.09  643.86     .42
     135       0       1     685     701          637.09  643.86     .42
     136       0       0     588     597          626.13  636.50     .25
     136       1       0     695     728          626.13  636.50     .25
     136       1       1     654     653          626.13  636.50     .25
     136       0       1     602     635          626.13  636.50     .25
     136       1       0     629     622          626.13  636.50     .25
     136       0       0     543     573          626.13  636.50     .25
     136       0       0     654     634          626.13  636.50     .25
     136       1       0     644     650          626.13  636.50     .25
     137       0       0     654     621          663.00  639.50     .00
     137       0       0     672     658          663.00  639.50     .00
     138       1       0     663     702          629.79  638.00     .33
     138       1       0     654     654          629.79  638.00     .33
     138       0       0     590     618          629.79  638.00     .33
     138       0       1     590     553          629.79  638.00     .33
     138       1       0     645     644          629.79  638.00     .33
     138       0       1     637     657          629.79  638.00     .33
     139       1       0     662     682          644.67  642.33     .67
     139       0       1     641     616          644.67  642.33     .67
     139       1       0     638     635          644.67  642.33     .67
     139       0       0     657     679          644.67  642.33     .67
     139       0       1     623     617          644.67  642.33     .67
     139       0       1     648     622          644.67  642.33     .67
     139       1       1     692     700          644.67  642.33     .67
     139       0       1     555     543          644.67  642.33     .67
     139       1       0     635     625          644.67  642.33     .67
     139       1       1     671     674          644.67  642.33     .67
     139       1       1     658     658          644.67  642.33     .67
     139       1       1     656     657          644.67  642.33     .67
